runNum,gaVal,tNum,tType,rt,kp,kpAcc,ret,retAcc
Run17,0.8585716182172772,8,lure,0.654,j,1,CUE0-0,1
Run17,0.8585716182172772,9,lure,0.581,j,1,CUE0-0,1
Run17,0.8585716182172772,10,nonlure,0.428,j,1,CUE0-0,1
Run17,0.8585716182172772,11,target,0.721,f,1,CUE1-0,1
Run17,0.8585716182172772,12,nonlure,0.917,j,1,CUE1-0,1
Run17,0.8585716182172772,13,nonlure,0.609,j,1,CUE1-0,1
Run17,0.8585716182172772,14,nonlure,0.628,j,1,CUE1-0,1
Run17,0.8585716182172772,15,lure,0.662,j,1,CUE1-0,1
Run17,0.8585716182172772,16,nonlure,0.725,j,1,CUE1-0,1
Run17,0.8585716182172772,17,lure,0.498,j,1,CUE1-0,1
Run17,0.8585716182172772,18,lure,0.491,j,1,CUE1-0,1
Run17,0.8585716182172772,19,target,0.589,f,1,CUE1-0,1
Run17,0.8585716182172772,20,nonlure,0.576,j,1,CUE1-0,1
Run17,0.8585716182172772,21,nonlure,0.679,j,1,CUE2-0,1
Run17,0.8585716182172772,22,lure,0.548,j,1,CUE2-0,1
Run17,0.8585716182172772,23,nonlure,0.709,j,1,CUE2-0,1
Run17,0.8585716182172772,24,target,0.64,f,1,CUE2-0,1
Run17,0.8585716182172772,25,nonlure,0.728,j,1,CUE2-0,1
Run17,0.8585716182172772,26,nonlure,0.598,j,1,CUE2-0,1
Run17,0.8585716182172772,27,target,0.567,f,1,CUE2-0,1
Run17,0.8585716182172772,28,nonlure,0.536,j,1,CUE2-0,1
Run17,0.8585716182172772,29,lure,0.531,j,1,CUE2-0,1
Run17,0.8585716182172772,30,lure,0.55,j,1,CUE2-0,1
Run17,0.8585716182172772,31,nonlure,0.742,j,1,CUE3-0,1
Run17,0.8585716182172772,32,nonlure,0.541,j,1,CUE3-0,1
Run17,0.8585716182172772,33,lure,0.738,j,1,CUE3-0,1
Run17,0.8585716182172772,34,nonlure,0.5,j,1,CUE3-0,1
Run17,0.8585716182172772,35,nonlure,0.716,j,1,CUE3-0,1
Run17,0.8585716182172772,36,nonlure,0.545,j,1,CUE3-0,1
Run17,0.8585716182172772,37,lure,0.523,j,1,CUE3-0,1
Run17,0.8585716182172772,38,target,0.613,f,1,CUE3-0,1
Run17,0.8585716182172772,39,lure,0.723,j,1,CUE3-0,1
Run17,0.8585716182172772,40,target,0.558,f,1,CUE3-0,1
Run17,0.8585716182172772,41,nonlure,0.58,j,1,CUE4-0,1
Run17,0.8585716182172772,42,nonlure,0.82,j,1,CUE4-0,1
Run17,0.8585716182172772,43,nonlure,0.57,j,1,CUE4-0,1
Run17,0.8585716182172772,44,lure,0.57,j,1,CUE4-0,1
Run17,0.8585716182172772,45,target,0.52,f,1,CUE4-0,1
Run17,0.8585716182172772,46,lure,0.61,j,1,CUE4-0,1
Run17,0.8585716182172772,47,nonlure,0.445,j,1,CUE4-0,1
Run17,0.8585716182172772,48,target,0.57,f,1,CUE4-0,1
Run17,0.8585716182172772,49,nonlure,0.72,j,1,CUE4-0,1
Run17,0.8585716182172772,50,lure,0.53,j,1,CUE4-0,1
Run17,0.8585716182172772,51,target,0.72,f,1,CUE5-0,1
Run17,0.8585716182172772,52,nonlure,0.83,j,1,CUE5-0,1
Run17,0.8585716182172772,53,target,0.766,f,1,CUE5-0,1
Run17,0.8585716182172772,54,nonlure,0.734,j,1,CUE5-0,1
Run17,0.8585716182172772,55,nonlure,0.62,j,1,CUE5-0,1
Run17,0.8585716182172772,56,lure,0.49,j,1,CUE5-0,1
Run17,0.8585716182172772,57,nonlure,0.57,j,1,CUE5-0,1
Run17,0.8585716182172772,58,lure,0.586,j,1,CUE5-0,1
Run17,0.8585716182172772,59,nonlure,0.43,j,1,CUE5-0,1
Run17,0.8585716182172772,60,lure,0.43,j,1,CUE5-0,1
Run17,0.8585716182172772,61,nonlure,0.69,j,1,CUE6-0,1
Run17,0.8585716182172772,62,nonlure,0.53,j,1,CUE6-0,1
Run17,0.8585716182172772,63,target,0.62,f,1,CUE6-0,1
Run17,0.8585716182172772,64,lure,0.7,j,1,CUE6-0,1
Run17,0.8585716182172772,65,target,0.63,f,1,CUE6-0,1
Run17,0.8585716182172772,66,nonlure,0.555,j,1,CUE6-0,1
Run17,0.8585716182172772,67,lure,0.6,j,1,CUE6-0,1
Run17,0.8585716182172772,68,nonlure,0.51,j,1,CUE6-0,1
Run17,0.8585716182172772,69,lure,0.625,j,1,CUE6-0,1
Run17,0.8585716182172772,70,nonlure,0.445,j,1,CUE6-0,1
Run17,0.8585716182172772,71,nonlure,0.6,j,1,CUE7-0,1
Run17,0.8585716182172772,72,nonlure,0.586,j,1,CUE7-0,1
Run17,0.8585716182172772,73,lure,0.664,j,1,CUE7-0,1
Run17,0.8585716182172772,74,nonlure,0.445,j,1,CUE7-0,1
Run17,0.8585716182172772,75,lure,0.62,j,1,CUE7-0,1
Run17,0.8585716182172772,76,target,0.56,f,1,CUE7-0,1
Run17,0.8585716182172772,77,target,0.46,f,1,CUE7-0,1
Run17,0.8585716182172772,78,nonlure,0.6,j,1,CUE7-0,1
Run17,0.8585716182172772,79,nonlure,0.53,j,1,CUE7-0,1
Run17,0.8585716182172772,80,lure,0.41,j,1,CUE7-0,1
Run18,1.1922570311464056,1,nonlure,0.743,j,1,CUE0-0,1
Run18,1.1922570311464056,2,target,0.629,f,1,CUE0-0,1
Run18,1.1922570311464056,3,nonlure,0.684,j,1,CUE0-0,1
Run18,1.1922570311464056,4,nonlure,0.537,j,1,CUE0-0,1
Run18,1.1922570311464056,5,lure,0.52,j,1,CUE0-0,1
Run18,1.1922570311464056,6,target,0.603,f,1,CUE0-0,1
Run18,1.1922570311464056,7,nonlure,0.547,j,1,CUE0-0,1
Run18,1.1922570311464056,8,lure,0.465,j,1,CUE0-0,1
Run18,1.1922570311464056,9,lure,0.407,j,1,CUE0-0,1
Run18,1.1922570311464056,10,nonlure,0.391,j,1,CUE0-0,1
Run18,1.1922570311464056,11,target,0.684,f,1,CUE1-0,1
Run18,1.1922570311464056,12,nonlure,0.609,j,1,CUE1-0,1
Run18,1.1922570311464056,13,nonlure,0.654,j,1,CUE1-0,1
Run18,1.1922570311464056,14,nonlure,0.58,j,1,CUE1-0,1
Run18,1.1922570311464056,15,lure,0.522,j,1,CUE1-0,1
Run18,1.1922570311464056,16,nonlure,1.052,j,1,CUE0-0,0
Run18,1.1922570311464056,17,lure,0.512,j,1,CUE1-0,1
Run18,1.1922570311464056,18,lure,0.502,j,1,CUE1-0,1
Run18,1.1922570311464056,19,target,0.539,f,1,CUE1-0,1
Run18,1.1922570311464056,20,nonlure,0.672,j,1,CUE1-0,1
Run18,1.1922570311464056,21,nonlure,0.377,j,1,CUE2-0,1
Run18,1.1922570311464056,22,lure,0.67,j,1,CUE2-0,1
Run18,1.1922570311464056,23,nonlure,0.502,j,1,CUE2-0,1
Run18,1.1922570311464056,24,target,0.429,f,1,CUE2-0,1
Run18,1.1922570311464056,25,nonlure,0.622,j,1,CUE2-0,1
Run18,1.1922570311464056,26,nonlure,0.48,j,1,CUE2-0,1
Run18,1.1922570311464056,27,target,1.039,f,1,CUE2-0,1
Run18,1.1922570311464056,28,nonlure,0.709,j,1,CUE2-0,1
Run18,1.1922570311464056,29,lure,0.388,j,1,CUE2-0,1
Run18,1.1922570311464056,30,lure,0.516,j,1,STIMULUS24-0,0
Run18,1.1922570311464056,31,nonlure,0.485,j,1,CUE3-0,1
Run18,1.1922570311464056,32,nonlure,0.615,j,1,CUE2-0,0
Run18,1.1922570311464056,33,lure,0.598,j,1,CUE3-0,1
Run18,1.1922570311464056,34,nonlure,0.555,j,1,CUE3-0,1
Run18,1.1922570311464056,35,nonlure,0.708,j,1,CUE3-0,1
Run18,1.1922570311464056,36,nonlure,0.578,j,1,CUE3-0,1
Run18,1.1922570311464056,37,lure,0.468,j,1,CUE3-0,1
Run18,1.1922570311464056,38,target,0.663,f,1,CUE3-0,1
Run18,1.1922570311464056,39,lure,0.594,j,1,CUE3-0,1
Run18,1.1922570311464056,40,target,0.531,f,1,CUE3-0,1
Run18,1.1922570311464056,41,nonlure,0.72,j,1,CUE4-0,1
Run18,1.1922570311464056,42,nonlure,0.52,j,1,CUE4-0,1
Run18,1.1922570311464056,43,nonlure,0.49,j,1,CUE4-0,1
Run18,1.1922570311464056,44,lure,0.734,j,1,CUE4-0,1
Run18,1.1922570311464056,45,target,0.61,f,1,CUE4-0,1
Run18,1.1922570311464056,46,lure,0.62,j,1,CUE4-0,1
Run18,1.1922570311464056,47,nonlure,0.516,j,1,CUE4-0,1
Run18,1.1922570311464056,48,target,0.65,f,1,CUE4-0,1
Run18,1.1922570311464056,49,nonlure,0.64,j,1,CUE4-0,1
Run18,1.1922570311464056,50,lure,0.39,j,1,CUE4-0,1
Run18,1.1922570311464056,51,target,0.766,f,1,CUE5-0,1
Run18,1.1922570311464056,52,nonlure,0.68,j,1,CUE5-0,1
Run18,1.1922570311464056,53,target,0.75,j,0,STIMULUS51-0,0
Run18,1.1922570311464056,54,nonlure,0.69,j,1,STIMULUS50-0,0
Run18,1.1922570311464056,55,nonlure,0.67,j,1,CUE5-0,1
Run18,1.1922570311464056,56,lure,0.625,f,0,STIMULUS54-0,0
Run18,1.1922570311464056,57,nonlure,0.7,j,1,CUE5-0,1
Run18,1.1922570311464056,58,lure,0.734,j,1,CUE5-0,1
Run18,1.1922570311464056,59,nonlure,0.664,j,1,CUE4-0,0
Run18,1.1922570311464056,60,lure,0.5,j,1,CUE5-0,1
Run18,1.1922570311464056,61,nonlure,0.77,j,1,CUE6-0,1
Run18,1.1922570311464056,62,nonlure,0.73,j,1,CUE6-0,1
Run18,1.1922570311464056,63,target,0.56,f,1,CUE6-0,1
Run18,1.1922570311464056,64,lure,0.555,j,1,CUE6-0,1
Run18,1.1922570311464056,65,target,0.56,f,1,CUE6-0,1
Run18,1.1922570311464056,66,nonlure,0.56,j,1,CUE6-0,1
Run18,1.1922570311464056,67,lure,0.75,j,1,CUE6-0,1
Run18,1.1922570311464056,68,nonlure,0.45,j,1,CUE6-0,1
Run18,1.1922570311464056,69,lure,0.52,j,1,CUE6-0,1
Run18,1.1922570311464056,70,nonlure,0.516,j,1,CUE6-0,1
Run18,1.1922570311464056,71,nonlure,0.71,j,1,CUE7-0,1
Run18,1.1922570311464056,72,nonlure,0.63,j,1,CUE7-0,1
Run18,1.1922570311464056,73,lure,0.664,j,1,CUE7-0,1
Run18,1.1922570311464056,74,nonlure,0.5,j,1,CUE7-0,1
Run18,1.1922570311464056,75,lure,0.59,j,1,CUE6-0,0
Run18,1.1922570311464056,76,target,0.58,f,1,CUE7-0,1
Run18,1.1922570311464056,77,target,0.51,f,1,CUE7-0,1
Run18,1.1922570311464056,78,nonlure,0.625,j,1,CUE7-0,1
Run18,1.1922570311464056,79,nonlure,0.49,j,1,CUE7-0,1
Run18,1.1922570311464056,80,lure,0.484,j,1,CUE7-0,1
Run19,1.0739623229075397,1,nonlure,0.746,j,1,CUE0-0,1
Run19,1.0739623229075397,2,target,0.771,f,1,CUE0-0,1
Run19,1.0739623229075397,3,nonlure,0.738,j,1,CUE0-0,1
Run19,1.0739623229075397,4,nonlure,0.491,j,1,CUE0-0,1
Run19,1.0739623229075397,5,lure,0.524,j,1,CUE0-0,1
Run19,1.0739623229075397,6,target,0.578,f,1,CUE0-0,1
Run19,1.0739623229075397,7,nonlure,0.635,j,1,CUE0-0,1
Run19,1.0739623229075397,8,lure,0.532,j,1,CUE0-0,1
Run19,1.0739623229075397,9,lure,0.46,j,1,CUE0-0,1
Run19,1.0739623229075397,10,nonlure,0.503,j,1,CUE0-0,1
Run19,1.0739623229075397,11,target,0.696,f,1,CUE1-0,1
Run19,1.0739623229075397,12,nonlure,0.74,j,1,CUE1-0,1
Run19,1.0739623229075397,13,nonlure,0.57,j,1,CUE1-0,1
Run19,1.0739623229075397,14,nonlure,0.589,j,1,CUE1-0,1
Run19,1.0739623229075397,15,lure,0.59,j,1,CUE1-0,1
Run19,1.0739623229075397,16,nonlure,0.556,j,1,CUE1-0,1
Run19,1.0739623229075397,17,lure,0.447,j,1,CUE1-0,1
Run19,1.0739623229075397,18,lure,0.528,j,1,CUE1-0,1
Run19,1.0739623229075397,19,target,0.693,f,1,CUE1-0,1
Run19,1.0739623229075397,20,nonlure,0.662,j,1,CUE1-0,1
Run19,1.0739623229075397,21,nonlure,0.94,j,1,CUE0-0,0
Run19,1.0739623229075397,22,lure,0.742,j,1,CUE2-0,1
Run19,1.0739623229075397,23,nonlure,0.625,j,1,CUE2-0,1
Run19,1.0739623229075397,24,target,0.627,f,1,CUE2-0,1
Run19,1.0739623229075397,25,nonlure,0.863,j,1,CUE2-0,1
Run19,1.0739623229075397,26,nonlure,0.573,j,1,CUE2-0,1
Run19,1.0739623229075397,27,target,0.575,f,1,CUE2-0,1
Run19,1.0739623229075397,28,nonlure,0.605,j,1,CUE2-0,1
Run19,1.0739623229075397,29,lure,0.601,j,1,CUE2-0,1
Run19,1.0739623229075397,30,lure,0.709,j,1,CUE2-0,1
Run19,1.0739623229075397,31,nonlure,0.684,j,1,CUE3-0,1
Run19,1.0739623229075397,32,nonlure,0.69,j,1,CUE3-0,1
Run19,1.0739623229075397,33,lure,0.637,j,1,CUE3-0,1
Run19,1.0739623229075397,34,nonlure,0.675,j,1,CUE3-0,1
Run19,1.0739623229075397,35,nonlure,0.51,j,1,CUE3-0,1
Run19,1.0739623229075397,36,nonlure,0.551,j,1,CUE3-0,1
Run19,1.0739623229075397,37,lure,0.56,j,1,CUE3-0,1
Run19,1.0739623229075397,38,target,0.523,f,1,CUE3-0,1
Run19,1.0739623229075397,39,lure,0.656,j,1,CUE3-0,1
Run19,1.0739623229075397,40,target,0.511,f,1,CUE3-0,1
Run19,1.0739623229075397,41,nonlure,1.1,j,1,CUE4-0,1
Run19,1.0739623229075397,42,nonlure,0.73,j,1,CUE4-0,1
Run19,1.0739623229075397,43,nonlure,0.625,j,1,CUE4-0,1
Run19,1.0739623229075397,44,lure,0.555,j,1,CUE4-0,1
Run19,1.0739623229075397,45,target,0.59,f,1,CUE4-0,1
Run19,1.0739623229075397,46,lure,0.75,j,1,CUE4-0,1
Run19,1.0739623229075397,47,nonlure,0.46,j,1,CUE4-0,1
Run19,1.0739623229075397,48,target,0.56,f,1,CUE4-0,1
Run19,1.0739623229075397,49,nonlure,1.445,j,1,STIMULUS44-0,0
Run19,1.0739623229075397,50,lure,0.43,j,1,CUE4-0,1
Run19,1.0739623229075397,51,target,0.64,j,0,CUE4-0,0
Run19,1.0739623229075397,52,nonlure,0.82,j,1,CUE5-0,1
Run19,1.0739623229075397,53,target,0.71,f,1,CUE5-0,1
Run19,1.0739623229075397,54,nonlure,0.766,j,1,CUE5-0,1
Run19,1.0739623229075397,55,nonlure,0.6,j,1,CUE5-0,1
Run19,1.0739623229075397,56,lure,0.58,j,1,CUE5-0,1
Run19,1.0739623229075397,57,nonlure,0.73,j,1,STIMULUS54-0,0
Run19,1.0739623229075397,58,lure,0.555,j,1,CUE5-0,1
Run19,1.0739623229075397,59,nonlure,0.57,j,1,CUE5-0,1
Run19,1.0739623229075397,60,lure,0.49,j,1,CUE5-0,1
Run19,1.0739623229075397,61,nonlure,0.8,j,1,CUE6-0,1
Run19,1.0739623229075397,62,nonlure,0.62,j,1,CUE6-0,1
Run19,1.0739623229075397,63,target,0.57,f,1,CUE6-0,1
Run19,1.0739623229075397,64,lure,0.66,j,1,CUE6-0,1
Run19,1.0739623229075397,65,target,0.51,f,1,CUE6-0,1
Run19,1.0739623229075397,66,nonlure,0.53,j,1,CUE6-0,1
Run19,1.0739623229075397,67,lure,0.49,j,1,CUE6-0,1
Run19,1.0739623229075397,68,nonlure,0.49,j,1,CUE6-0,1
Run19,1.0739623229075397,69,lure,0.39,j,1,CUE6-0,1
Run19,1.0739623229075397,70,nonlure,0.484,j,1,CUE6-0,1
Run19,1.0739623229075397,71,nonlure,0.73,j,1,CUE7-0,1
Run19,1.0739623229075397,72,nonlure,0.42,j,1,CUE7-0,1
Run19,1.0739623229075397,73,lure,0.71,j,1,CUE7-0,1
Run19,1.0739623229075397,74,nonlure,0.59,j,1,CUE7-0,1
Run19,1.0739623229075397,75,lure,0.555,j,1,CUE7-0,1
Run19,1.0739623229075397,76,target,0.586,f,1,CUE7-0,1
Run19,1.0739623229075397,77,target,0.53,f,1,CUE7-0,1
Run19,1.0739623229075397,78,nonlure,0.55,j,1,CUE7-0,1
Run19,1.0739623229075397,79,nonlure,0.55,j,1,CUE7-0,1
Run19,1.0739623229075397,80,lure,0.48,j,1,CUE7-0,1
Run20,1.5370942306992792,1,nonlure,1.19,j,1,CUE0-0,1
Run20,1.5370942306992792,2,target,1.082,f,1,CUE0-0,1
Run20,1.5370942306992792,3,nonlure,0.672,j,1,CUE0-0,1
Run20,1.5370942306992792,4,nonlure,0.45,j,1,CUE0-0,1
Run20,1.5370942306992792,5,lure,0.522,j,1,CUE0-0,1
Run20,1.5370942306992792,6,target,0.529,f,1,CUE0-0,1
Run20,1.5370942306992792,7,nonlure,0.663,j,1,CUE0-0,1
Run20,1.5370942306992792,8,lure,0.506,j,1,CUE0-0,1
Run20,1.5370942306992792,9,lure,0.479,j,1,CUE0-0,1
Run20,1.5370942306992792,10,nonlure,0.41,j,1,CUE0-0,1
Run20,1.5370942306992792,11,target,0.48,f,1,CUE1-0,1
Run20,1.5370942306992792,12,nonlure,0.602,j,1,CUE1-0,1
Run20,1.5370942306992792,13,nonlure,0.574,j,1,CUE1-0,1
Run20,1.5370942306992792,14,nonlure,0.502,j,1,CUE1-0,1
Run20,1.5370942306992792,15,lure,0.524,j,1,CUE1-0,1
Run20,1.5370942306992792,16,nonlure,0.524,j,1,CUE1-0,1
Run20,1.5370942306992792,17,lure,0.519,j,1,CUE1-0,1
Run20,1.5370942306992792,18,lure,0.46,j,1,CUE1-0,1
Run20,1.5370942306992792,19,target,0.492,f,1,CUE1-0,1
Run20,1.5370942306992792,20,nonlure,0.588,j,1,CUE1-0,1
Run20,1.5370942306992792,21,nonlure,0.475,j,1,CUE2-0,1
Run20,1.5370942306992792,22,lure,0.553,j,1,CUE2-0,1
Run20,1.5370942306992792,23,nonlure,0.472,j,1,CUE2-0,1
Run20,1.5370942306992792,24,target,0.556,f,1,CUE2-0,1
Run20,1.5370942306992792,25,nonlure,0.562,j,1,CUE2-0,1
Run20,1.5370942306992792,26,nonlure,0.509,j,1,CUE2-0,1
Run20,1.5370942306992792,27,target,0.566,f,1,CUE2-0,1
Run20,1.5370942306992792,28,nonlure,0.565,j,1,CUE2-0,1
Run20,1.5370942306992792,29,lure,0.519,j,1,CUE2-0,1
Run20,1.5370942306992792,30,lure,0.522,j,1,CUE2-0,1
Run20,1.5370942306992792,31,nonlure,0.45,j,1,CUE3-0,1
Run20,1.5370942306992792,32,nonlure,0.535,j,1,CUE3-0,1
Run20,1.5370942306992792,33,lure,0.534,j,1,CUE3-0,1
Run20,1.5370942306992792,34,nonlure,0.627,j,1,CUE2-0,0
Run20,1.5370942306992792,35,nonlure,0.532,j,1,CUE3-0,1
Run20,1.5370942306992792,36,nonlure,0.591,j,1,CUE3-0,1
Run20,1.5370942306992792,37,lure,0.461,j,1,CUE3-0,1
Run20,1.5370942306992792,38,target,0.458,f,1,CUE3-0,1
Run20,1.5370942306992792,39,lure,0.574,j,1,CUE3-0,1
Run20,1.5370942306992792,40,target,0.536,f,1,CUE3-0,1
Run20,1.5370942306992792,41,nonlure,0.734,j,1,CUE4-0,1
Run20,1.5370942306992792,42,nonlure,0.49,j,1,CUE4-0,1
Run20,1.5370942306992792,43,nonlure,0.48,j,1,CUE4-0,1
Run20,1.5370942306992792,44,lure,0.4,j,1,CUE4-0,1
Run20,1.5370942306992792,45,target,0.63,f,1,CUE4-0,1
Run20,1.5370942306992792,46,lure,0.54,j,1,CUE4-0,1
Run20,1.5370942306992792,47,nonlure,0.46,j,1,CUE4-0,1
Run20,1.5370942306992792,48,target,0.56,f,1,CUE4-0,1
Run20,1.5370942306992792,49,nonlure,0.53,j,1,CUE4-0,1
Run20,1.5370942306992792,50,lure,0.41,j,1,CUE4-0,1
Run20,1.5370942306992792,51,target,0.56,f,1,CUE5-0,1
Run20,1.5370942306992792,52,nonlure,0.55,j,1,CUE4-0,0
Run20,1.5370942306992792,53,target,0.67,f,1,CUE5-0,1
Run20,1.5370942306992792,54,nonlure,0.74,j,1,CUE5-0,1
Run20,1.5370942306992792,55,nonlure,0.65,j,1,CUE5-0,1
Run20,1.5370942306992792,56,lure,0.54,j,1,CUE5-0,1
Run20,1.5370942306992792,57,nonlure,0.44,j,1,CUE5-0,1
Run20,1.5370942306992792,58,lure,0.42,j,1,CUE5-0,1
Run20,1.5370942306992792,59,nonlure,0.4,j,1,CUE5-0,1
Run20,1.5370942306992792,60,lure,0.51,j,1,CUE5-0,1
Run20,1.5370942306992792,61,nonlure,0.58,j,1,CUE6-0,1
Run20,1.5370942306992792,62,nonlure,0.34,j,1,CUE6-0,1
Run20,1.5370942306992792,63,target,0.52,f,1,CUE6-0,1
Run20,1.5370942306992792,64,lure,0.51,j,1,CUE6-0,1
Run20,1.5370942306992792,65,target,0.57,f,1,CUE6-0,1
Run20,1.5370942306992792,66,nonlure,0.6,j,1,CUE6-0,1
Run20,1.5370942306992792,67,lure,0.44,j,1,CUE6-0,1
Run20,1.5370942306992792,68,nonlure,0.52,j,1,CUE6-0,1
Run20,1.5370942306992792,69,lure,0.46,j,1,CUE6-0,1
Run20,1.5370942306992792,70,nonlure,0.375,j,1,CUE6-0,1
Run20,1.5370942306992792,71,nonlure,0.49,j,1,CUE6-0,0
Run20,1.5370942306992792,72,nonlure,0.72,j,1,STIMULUS70-0,0
Run20,1.5370942306992792,73,lure,0.71,j,1,CUE7-0,1
Run20,1.5370942306992792,74,nonlure,0.555,j,1,CUE7-0,1
Run20,1.5370942306992792,75,lure,0.71,j,1,CUE7-0,1
Run20,1.5370942306992792,76,target,0.586,f,1,CUE7-0,1
Run20,1.5370942306992792,77,target,0.67,j,0,CUE6-0,0
Run20,1.5370942306992792,78,nonlure,0.48,j,1,CUE7-0,1
Run20,1.5370942306992792,79,nonlure,0.46,j,1,CUE7-0,1
Run20,1.5370942306992792,80,lure,0.42,j,1,CUE7-0,1
Run21,1.0787403533252595,1,nonlure,0.665,j,1,CUE0-0,1
Run21,1.0787403533252595,2,target,0.509,f,1,CUE0-0,1
Run21,1.0787403533252595,3,nonlure,0.874,j,1,CUE0-0,1
Run21,1.0787403533252595,4,nonlure,0.624,j,1,CUE0-0,1
Run21,1.0787403533252595,5,lure,0.733,j,1,CUE0-0,1
Run21,1.0787403533252595,6,target,0.581,f,1,CUE0-0,1
Run21,1.0787403533252595,7,nonlure,0.629,j,1,CUE0-0,1
Run21,1.0787403533252595,8,lure,0.446,j,1,CUE0-0,1
Run21,1.0787403533252595,9,lure,0.525,j,1,CUE0-0,1
Run21,1.0787403533252595,10,nonlure,0.522,j,1,CUE0-0,1
Run21,1.0787403533252595,11,target,0.746,f,1,CUE1-0,1
Run21,1.0787403533252595,12,nonlure,0.73,j,1,CUE1-0,1
Run21,1.0787403533252595,13,nonlure,0.676,j,1,CUE1-0,1
Run21,1.0787403533252595,14,nonlure,0.615,j,1,CUE1-0,1
Run21,1.0787403533252595,15,lure,0.451,j,1,CUE1-0,1
Run21,1.0787403533252595,16,nonlure,0.729,j,1,CUE1-0,1
Run21,1.0787403533252595,17,lure,0.49,j,1,CUE1-0,1
Run21,1.0787403533252595,18,lure,0.493,j,1,CUE1-0,1
Run21,1.0787403533252595,19,target,0.597,f,1,CUE1-0,1
Run21,1.0787403533252595,20,nonlure,0.623,j,1,CUE1-0,1
Run21,1.0787403533252595,21,nonlure,0.592,j,1,CUE2-0,1
Run21,1.0787403533252595,22,lure,0.593,j,1,CUE2-0,1
Run21,1.0787403533252595,23,nonlure,0.715,j,1,CUE2-0,1
Run21,1.0787403533252595,24,target,0.564,f,1,CUE2-0,1
Run21,1.0787403533252595,25,nonlure,0.743,j,1,CUE2-0,1
Run21,1.0787403533252595,26,nonlure,0.561,j,1,CUE2-0,1
Run21,1.0787403533252595,27,target,0.51,f,1,CUE2-0,1
Run21,1.0787403533252595,28,nonlure,0.531,j,1,CUE2-0,1
Run21,1.0787403533252595,29,lure,0.493,j,1,CUE2-0,1
Run21,1.0787403533252595,30,lure,0.504,j,1,CUE2-0,1
Run21,1.0787403533252595,31,nonlure,0.859,j,1,CUE3-0,1
Run21,1.0787403533252595,32,nonlure,0.482,j,1,CUE3-0,1
Run21,1.0787403533252595,33,lure,0.781,j,1,CUE3-0,1
Run21,1.0787403533252595,34,nonlure,0.496,j,1,CUE3-0,1
Run21,1.0787403533252595,35,nonlure,0.602,j,1,CUE3-0,1
Run21,1.0787403533252595,36,nonlure,0.628,j,1,CUE3-0,1
Run21,1.0787403533252595,37,lure,0.554,j,1,CUE3-0,1
Run21,1.0787403533252595,38,target,0.506,f,1,CUE3-0,1
Run21,1.0787403533252595,39,lure,0.587,j,1,CUE3-0,1
Run21,1.0787403533252595,40,target,0.631,f,1,CUE3-0,1
Run21,1.0787403533252595,41,nonlure,0.74,j,1,CUE4-0,1
Run21,1.0787403533252595,42,nonlure,0.62,j,1,CUE4-0,1
Run21,1.0787403533252595,43,nonlure,0.71,j,1,CUE4-0,1
Run21,1.0787403533252595,44,lure,0.64,j,1,CUE4-0,1
Run21,1.0787403533252595,45,target,0.82,f,1,CUE4-0,1
Run21,1.0787403533252595,46,lure,0.516,j,1,CUE4-0,1
Run21,1.0787403533252595,47,nonlure,0.46,j,1,CUE4-0,1
Run21,1.0787403533252595,48,target,0.59,f,1,CUE4-0,1
Run21,1.0787403533252595,49,nonlure,0.625,j,1,CUE4-0,1
Run21,1.0787403533252595,50,lure,0.46,j,1,CUE4-0,1
Run21,1.0787403533252595,51,target,0.68,f,1,CUE5-0,1
Run21,1.0787403533252595,52,nonlure,0.64,j,1,CUE5-0,1
Run21,1.0787403533252595,53,target,0.64,f,1,CUE5-0,1
Run21,1.0787403533252595,54,nonlure,0.586,j,1,CUE5-0,1
Run21,1.0787403533252595,55,nonlure,0.53,j,1,CUE5-0,1
Run21,1.0787403533252595,56,lure,0.39,j,1,CUE5-0,1
Run21,1.0787403533252595,57,nonlure,0.53,j,1,CUE5-0,1
Run21,1.0787403533252595,58,lure,0.45,j,1,CUE5-0,1
Run21,1.0787403533252595,59,nonlure,0.4,j,1,CUE5-0,1
Run21,1.0787403533252595,60,lure,0.555,j,1,CUE5-0,1
Run21,1.0787403533252595,61,nonlure,0.53,j,1,CUE6-0,1
Run21,1.0787403533252595,62,nonlure,0.53,j,1,CUE6-0,1
Run21,1.0787403533252595,63,target,0.586,f,1,CUE6-0,1
Run21,1.0787403533252595,64,lure,0.68,j,1,CUE6-0,1
Run21,1.0787403533252595,65,target,0.5,f,1,CUE6-0,1
Run21,1.0787403533252595,66,nonlure,0.53,j,1,CUE6-0,1
Run21,1.0787403533252595,67,lure,0.53,j,1,CUE6-0,1
Run21,1.0787403533252595,68,nonlure,0.46,j,1,CUE6-0,1
Run21,1.0787403533252595,69,lure,0.44,j,1,CUE6-0,1
Run21,1.0787403533252595,70,nonlure,0.61,j,1,CUE6-0,1
Run21,1.0787403533252595,71,nonlure,0.67,j,1,CUE6-0,0
Run21,1.0787403533252595,72,nonlure,1.164,j,1,CUE6-0,0
Run21,1.0787403533252595,73,lure,0.89,f,0,STIMULUS70-0,0
Run21,1.0787403533252595,74,nonlure,0.875,j,1,STIMULUS70-0,0
Run21,1.0787403533252595,75,lure,0.77,j,1,CUE5-0,0
Run21,1.0787403533252595,76,target,0.85,j,0,CUE4-0,0
